provider_id,membership,old_candidate_ids,title,doi,publication_date,type,metadata_variants,eligibility_status,method_status
https://openalex.org/W7213558722,NEW_ONLY,,Synergistic Photocatalytic CO2 Reduction on Two-dimensional TiO2 with Cu and Ru Dual Single-Atom Sites,https://doi.org/10.20517/scierxiv202609.0787.v1,2026-09-18,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W7213559016,NEW_ONLY,,Impurity architecture controls dry magnetic beneficiation of Marwit Rod El-Leqah quartz toward high-purity silica applications,https://doi.org/10.1038/s41598-026-72524-9,2026-09-18,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W7213561285,NEW_ONLY,,"Electric‐Field‐Assisted Versus Conventional Sintering of 8YSZ: Densification Kinetics, Microstructure, and Functional Properties",https://doi.org/10.1002/adem.71275,2026-09-17,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W7213568576,NEW_ONLY,,3D-Printed Geopolymer-Based Supports for High-Temperature Catalytic Processes,,2023-01-01,dissertation,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W7213597368,NEW_ONLY,,Hybrid Membranes Based on Copper‐Containing Isoreticular Metal–Organic Framework and Polyetherimide as Good Catalysts for Textile Contaminant Removal in Wastewater,https://doi.org/10.1002/slct.74584,2026-09-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W7213610164,NEW_ONLY,,Combustion-driven kinetic confinement enables surface-gradient nitrogen doping for scalable photoelectrochemical water splitting,https://doi.org/10.1016/j.ces.2026.125185,2026-09-18,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W7213618993,NEW_ONLY,,Interface engineering of amorphous CoMnSx and crystalline Ni3S2 heterojunction catalysts enables highly efficient water splitting,https://doi.org/10.2139/ssrn.7489556,2026-01-01,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W7213624371,NEW_ONLY,,Constructing TiO2/Au heterostructures with integrated Schottky junctions and surface defect states for enhanced visible-light-driven seawater H2 generation,https://doi.org/10.1016/j.surfin.2026.110704,2026-09-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W7213636942,NEW_ONLY,,Novel Sb−SnO2 Electrode with Ti3+ Self-Doped Urchin-Like Rutile TiO2 Nanoclusters as the Interlayer for the Effective Degradation of Dye Pollutants,https://doi.org/10.34657/13780,2023-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W7213765697,NEW_ONLY,,RuO 2 -based nano-heterojunctions as functional interfacial reactors for acidic oxygen evolution,https://doi.org/10.26599/nr.2026.94909197,2026-09-17,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W7213819851,NEW_ONLY,,Evolução crustal eo a mesoarqueana da parte norte do cráton do São Francisco : aspectos geocronológicos e isotópicos,,2023-01-01,dissertation,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
